size,frequency
1,1628
2,271
3,146
4,109
5,63
6,51
7,31
8,21
9,21
10,24
11,22
12,27
13,15
14,5
15,10
16,11
17,9
18,12
19,5
20,6
21,7
22,3
23,5
24,9
25,2
26,2
27,3
28,4
29,6
30,4
31,3
32,4
33,4
34,2
35,2
36,9
37,3
38,2
39,4
40,1
41,2
42,2
43,2
44,3
45,1
46,2
47,2
48,3
49,1
54,2
55,1
56,3
57,1
59,2
60,2
61,3
62,1
64,1
68,1
70,1
71,3
75,1
80,1
82,1
84,1
85,1
86,1
89,2
94,1
95,1
97,1
98,1
99,1
101,1
104,1
105,1
106,1
111,1
112,1
115,1
119,1
121,1
122,1
126,2
127,1
129,1
135,1
143,1
144,1
147,1
151,1
157,1
161,1
177,1
200,1
210,1
214,1
242,1
261,1
296,1
538,1
1500,353
