size,frequency
1,1869
2,235
3,122
4,82
5,58
6,53
7,24
8,29
9,20
10,29
11,6
12,15
13,11
14,14
15,8
16,7
17,9
18,5
19,10
20,10
21,6
22,12
23,4
24,5
25,10
26,3
27,1
28,4
29,1
30,2
31,1
33,3
34,7
35,3
36,4
37,1
38,2
39,2
40,3
41,1
42,2
43,1
44,2
45,2
48,1
49,2
51,3
52,1
54,3
55,1
56,1
57,2
58,3
60,1
61,1
62,2
63,3
64,1
65,1
66,1
67,2
69,2
70,2
72,2
74,4
76,1
77,1
78,1
79,2
83,2
84,2
85,1
88,1
89,1
94,1
95,1
98,1
100,1
104,1
106,2
107,1
112,1
114,2
116,1
119,1
120,1
123,2
126,1
127,2
130,2
150,1
162,1
170,1
171,1
173,1
176,1
183,1
194,1
199,1
209,1
212,1
236,1
244,1
264,1
270,1
283,1
312,1
320,1
325,1
340,1
457,1
661,1
1500,208
