size,frequency
1,1667
2,336
3,148
4,89
5,66
6,44
7,33
8,27
9,30
10,12
11,17
12,14
13,14
14,14
15,8
16,4
17,3
18,8
19,5
20,4
21,5
22,8
23,5
24,3
25,7
26,3
27,6
28,5
29,2
30,1
31,2
32,4
33,3
34,7
35,1
36,1
37,3
38,1
39,2
40,1
41,1
42,3
43,3
44,3
45,2
46,1
47,2
48,2
49,1
50,2
51,2
52,1
54,2
55,2
56,1
57,1
58,2
59,1
60,3
61,2
64,1
65,2
67,1
68,2
69,1
70,1
72,3
75,1
76,2
77,1
78,1
79,2
80,1
83,1
84,1
85,2
87,1
89,2
92,1
93,1
97,1
101,1
102,1
103,1
104,1
106,3
108,2
109,1
110,1
114,1
118,1
122,1
125,1
133,1
136,1
140,1
146,1
149,1
157,2
158,1
163,1
168,1
180,1
197,1
203,1
215,1
223,1
230,1
298,1
299,1
302,1
386,1
414,1
457,1
484,1
519,1
588,1
1500,281
