size,frequency
1,1721
2,357
3,163
4,116
5,82
6,68
7,42
8,42
9,23
10,24
11,31
12,18
13,15
14,17
15,12
16,9
17,13
18,10
19,12
20,8
21,8
22,7
23,10
24,7
25,9
26,9
27,4
28,6
29,9
30,5
31,1
32,6
33,1
34,2
35,1
36,4
37,3
38,3
39,8
40,1
41,2
42,3
43,2
44,3
45,3
46,1
47,2
48,3
49,3
50,1
51,1
52,1
53,1
55,1
56,1
59,1
60,1
62,1
63,1
64,2
65,2
66,2
68,1
70,1
72,2
73,1
75,1
76,1
78,1
80,1
82,1
83,2
87,1
89,1
91,1
93,2
94,1
95,2
97,1
98,2
99,2
101,1
104,1
106,1
107,1
110,1
115,2
116,1
117,2
118,2
119,1
120,2
121,1
122,1
123,1
128,1
129,1
132,1
138,1
139,1
140,1
142,1
160,1
169,1
179,1
180,1
181,1
183,2
190,1
240,1
246,1
247,1
253,1
286,1
287,1
311,1
318,1
341,1
350,1
361,1
453,1
466,1
478,1
530,1
533,1
711,1
