size,frequency
1,1747
2,254
3,126
4,78
5,51
6,42
7,28
8,33
9,27
10,20
11,22
12,13
13,15
14,19
15,8
16,8
17,5
18,11
19,5
20,3
22,3
23,9
24,4
25,6
26,2
27,8
28,4
29,2
30,6
31,5
32,5
33,1
34,3
35,2
37,3
38,1
39,2
40,2
41,1
42,3
43,7
45,1
46,1
47,1
48,3
49,3
50,2
53,1
54,1
55,1
58,3
60,1
61,1
62,1
64,1
67,1
70,1
71,2
73,1
75,1
78,1
79,2
80,1
81,2
82,1
90,3
95,1
100,1
104,1
111,1
113,1
118,1
122,1
123,1
124,1
126,1
127,1
135,1
137,1
145,1
150,1
153,1
155,1
158,1
161,1
169,1
171,1
175,1
188,1
198,1
203,1
212,1
226,1
246,1
304,1
332,1
339,1
422,1
873,1
1500,336
