size,frequency
1,2037
2,283
3,121
4,77
5,50
6,38
7,29
8,32
9,25
10,13
11,17
12,12
13,14
14,13
15,15
16,9
17,4
18,7
19,7
20,10
21,1
22,7
23,3
24,6
25,5
26,4
27,2
28,7
29,3
30,2
31,3
32,1
33,7
34,2
35,5
36,3
37,2
38,1
39,3
40,2
41,3
42,2
43,3
44,2
45,2
47,2
48,3
49,1
50,1
51,2
53,2
54,2
56,1
57,2
58,3
60,2
61,3
62,1
63,1
66,2
69,3
71,2
72,3
73,1
74,2
75,1
77,3
78,1
80,2
84,2
85,2
86,1
91,1
92,1
94,1
98,2
99,1
100,1
112,1
120,2
128,1
129,1
137,2
138,1
140,1
141,2
144,2
149,1
157,1
158,1
170,1
171,1
172,1
187,1
189,1
208,1
213,1
226,1
233,1
234,1
242,1
243,1
247,1
253,1
255,1
257,1
263,1
290,1
308,1
315,2
327,1
346,1
358,1
379,2
408,1
463,1
606,1
626,1
670,1
1108,1
