size,frequency
1,1796
2,345
3,165
4,105
5,66
6,77
7,37
8,39
9,23
10,32
11,18
12,14
13,14
14,15
15,11
16,11
17,11
18,11
19,10
20,6
21,7
22,8
23,4
24,8
25,6
26,7
27,4
28,3
30,10
31,7
33,4
34,1
35,4
36,2
37,2
38,2
39,4
40,1
41,4
42,3
43,4
44,2
45,4
46,1
47,1
48,3
49,3
51,2
52,1
53,1
54,1
55,1
57,2
58,2
59,1
62,3
63,1
64,2
65,3
66,3
67,1
68,3
70,2
71,1
73,1
74,3
76,3
77,1
78,3
79,1
81,1
83,1
84,1
89,1
90,1
91,1
103,2
107,1
111,1
112,1
116,1
118,1
119,1
120,1
126,1
127,1
129,1
135,2
149,1
151,1
155,1
157,2
160,1
164,1
167,1
168,1
169,1
170,1
171,1
175,1
198,1
204,1
208,1
210,1
245,1
246,1
247,1
276,1
567,1
1137,1
