size,frequency
1,2127
2,202
3,102
4,53
5,61
6,47
7,29
8,26
9,16
10,23
11,20
12,9
13,10
14,9
15,7
16,7
18,6
19,10
20,6
21,1
22,2
23,6
24,4
25,7
26,4
27,3
28,3
29,2
30,3
31,2
32,2
34,1
38,4
39,2
40,1
41,1
42,2
43,3
45,1
46,2
48,1
49,1
51,4
52,2
53,3
56,1
58,2
60,1
61,1
62,1
63,1
65,1
68,1
69,1
70,1
72,1
74,1
75,1
76,1
81,4
82,1
83,1
86,2
87,2
90,1
91,1
92,2
95,2
96,1
97,1
98,2
106,2
108,1
109,1
111,2
116,1
123,1
126,1
127,1
128,2
133,1
134,1
140,1
147,2
157,1
159,1
162,1
177,1
199,1
200,1
206,1
219,1
230,1
276,1
298,1
305,1
307,2
322,1
347,1
363,1
379,1
387,1
389,1
428,1
459,1
498,1
578,1
580,1
661,1
695,1
721,1
818,1
857,1
1029,1
1194,1
1275,1
1500,78
