size,frequency
1,1664
2,319
3,151
4,102
5,58
6,62
7,32
8,31
9,26
10,15
11,18
12,16
13,14
14,13
15,7
16,17
17,9
18,11
19,6
20,8
21,10
22,2
23,3
24,6
25,4
26,7
27,6
28,7
29,3
30,3
31,1
32,5
33,4
34,2
35,3
36,4
38,2
39,3
40,2
41,1
42,6
44,2
46,2
47,2
48,1
49,2
50,2
52,3
53,2
54,2
56,1
57,2
58,1
60,1
61,2
64,2
65,1
66,1
69,2
70,1
71,1
72,2
74,3
75,3
76,1
78,2
82,1
84,3
85,4
86,3
89,4
92,1
94,1
98,1
99,1
106,1
117,1
119,1
121,1
136,2
147,2
157,1
197,2
218,1
226,1
261,1
269,1
292,1
297,1
310,1
330,1
370,1
379,1
390,1
477,1
1500,251
