size,frequency
1,1480
2,336
3,157
4,91
5,73
6,56
7,45
8,21
9,20
10,24
11,17
12,17
13,15
14,14
15,13
16,8
17,13
18,7
19,10
20,6
21,12
22,5
23,8
24,7
25,7
26,4
27,5
28,5
29,4
30,8
31,6
32,2
33,5
34,3
35,3
36,3
37,1
38,4
39,4
40,1
41,6
42,4
43,1
44,3
45,4
46,1
47,3
48,1
49,1
50,3
51,1
52,1
53,2
54,4
55,1
56,1
57,1
58,2
59,1
60,2
61,2
64,1
65,1
66,1
67,1
68,5
71,3
73,1
75,2
77,2
78,1
80,2
82,2
86,1
88,1
90,1
92,2
96,1
97,2
98,1
99,2
105,1
107,1
111,2
112,1
121,1
125,1
153,1
173,1
181,1
184,1
194,1
210,1
249,1
250,1
265,1
310,1
345,1
412,1
539,1
592,1
1500,381
