size,frequency
1,1789
2,282
3,138
4,76
5,53
6,46
7,29
8,31
9,25
10,22
11,20
12,10
13,16
14,10
15,8
16,4
17,7
18,8
19,6
20,5
21,8
22,6
23,6
24,8
25,5
26,8
27,6
28,3
29,4
30,2
31,6
32,3
33,6
34,1
35,5
36,2
37,5
38,4
39,1
40,4
41,5
42,1
43,2
44,2
45,1
46,2
47,1
48,2
49,1
51,1
52,2
53,2
55,2
56,2
57,3
58,5
59,1
60,2
61,2
63,1
65,3
66,3
67,1
68,2
69,1
70,1
71,2
75,1
77,2
78,3
79,1
80,1
81,1
82,2
86,1
88,1
98,1
99,1
104,1
106,1
107,1
108,1
114,3
117,1
127,1
129,1
130,1
131,1
132,1
134,1
135,1
138,2
142,1
144,1
147,1
149,1
150,1
153,1
155,1
160,2
167,1
169,1
171,1
173,1
176,1
178,1
185,1
187,1
193,1
195,1
200,1
234,1
235,1
239,1
241,1
253,1
257,1
258,1
278,1
329,1
374,1
429,1
436,1
482,1
526,1
536,1
784,1
921,1
945,1
1000,1
1500,198
