size,frequency
1,1995
2,240
3,128
4,77
5,53
6,34
7,31
8,24
9,15
10,20
11,16
12,14
13,10
14,9
15,2
16,7
17,11
18,9
19,5
20,3
21,1
22,6
23,8
24,4
25,3
26,3
27,2
28,2
29,1
30,2
31,2
32,4
33,2
34,3
35,5
36,2
37,5
38,5
39,1
41,2
42,1
43,1
46,1
47,3
48,4
49,2
50,1
52,4
53,1
54,1
55,2
56,1
58,1
59,1
60,1
61,1
63,1
68,3
69,1
71,1
72,1
74,1
76,1
77,1
80,1
81,1
83,1
84,1
88,2
89,1
94,2
95,1
97,1
100,1
115,1
116,1
118,1
119,1
121,1
131,1
135,1
137,1
145,1
152,1
160,1
175,2
177,2
184,1
188,1
199,1
203,2
214,1
221,2
229,1
233,1
245,1
253,1
276,1
300,1
303,1
319,1
361,1
397,1
451,1
498,1
504,1
514,1
534,1
546,1
646,1
649,1
677,1
896,1
1048,1
1500,142
