size,frequency
1,1760
2,376
3,179
4,123
5,82
6,59
7,37
8,40
9,27
10,22
11,32
12,22
13,12
14,14
15,12
16,17
17,8
18,12
19,10
20,9
21,7
22,4
23,9
24,2
25,7
26,3
27,3
28,8
29,2
30,3
31,3
32,3
33,5
34,2
35,2
36,3
37,2
38,1
39,2
40,1
42,4
44,3
45,2
46,2
47,2
48,2
49,2
50,1
51,2
53,2
55,1
56,1
57,2
58,1
60,2
63,4
64,2
65,1
66,2
67,1
68,1
69,1
71,2
72,1
73,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
84,1
86,3
96,2
105,1
108,2
116,1
118,1
121,1
130,1
140,1
145,1
149,1
157,1
162,1
173,1
204,1
208,1
215,1
229,1
