size,frequency
1,1839
2,254
3,109
4,85
5,54
6,58
7,42
8,25
9,18
10,16
11,18
12,13
13,12
14,16
15,16
16,17
17,9
18,10
19,9
20,5
21,4
22,7
23,5
24,6
25,5
26,7
27,2
28,3
29,2
30,2
31,2
32,5
33,4
34,2
35,4
36,3
37,3
38,2
39,2
40,1
41,1
42,1
43,1
44,2
46,1
47,1
48,2
50,1
51,2
52,3
54,2
55,1
56,3
58,2
59,1
61,2
62,1
64,2
67,1
68,1
69,1
72,2
73,1
74,2
76,1
77,1
78,1
81,1
82,1
87,1
89,1
90,2
92,1
95,2
97,3
100,2
101,1
103,1
106,1
109,1
112,2
113,1
115,1
116,2
118,1
121,2
123,1
137,1
147,1
161,2
164,1
166,1
168,1
172,1
183,1
194,1
206,2
288,1
301,1
314,1
318,1
362,1
374,1
403,1
525,1
552,1
571,1
578,1
729,1
775,1
1273,1
1500,210
