size,frequency
1,1928
2,270
3,140
4,88
5,64
6,62
7,41
8,35
9,19
10,26
11,21
12,15
13,12
14,15
15,10
16,18
17,20
18,10
19,9
20,9
21,10
22,10
23,4
24,3
25,1
26,2
27,3
28,7
29,6
30,7
31,9
33,4
34,4
35,2
36,3
37,8
38,3
39,5
40,3
44,2
45,4
46,1
47,1
48,1
50,3
51,4
52,1
54,3
55,2
57,2
58,4
60,3
61,1
62,2
67,2
68,1
70,2
71,1
74,1
75,1
76,2
78,3
80,1
85,2
88,1
89,1
92,1
97,1
99,1
101,1
104,2
107,1
110,1
111,1
114,2
124,1
126,1
128,1
147,1
148,1
155,1
156,1
163,1
164,1
179,1
182,1
203,1
209,1
211,1
222,1
224,1
226,1
239,1
256,1
277,1
282,1
300,1
359,1
386,1
450,1
458,1
526,1
715,1
767,1
813,1
823,1
