size,frequency
1,2037
2,250
3,128
4,99
5,56
6,38
7,28
8,17
9,23
10,25
11,15
12,15
13,14
14,14
15,11
16,5
17,12
18,4
19,12
20,7
21,13
22,1
23,3
24,3
25,5
26,5
27,2
28,5
29,3
30,6
31,5
32,4
33,2
35,6
36,2
37,3
38,1
40,2
41,1
42,4
43,1
44,2
45,1
46,1
47,1
48,1
49,2
51,7
52,1
54,3
55,1
56,1
57,1
59,2
60,1
62,1
64,2
65,2
66,1
67,2
68,2
69,1
70,1
71,3
72,1
73,2
76,1
78,1
79,3
80,3
82,1
83,1
85,2
87,1
91,1
92,1
93,1
94,2
95,1
98,1
99,1
106,1
107,2
109,1
111,1
113,1
116,1
119,2
122,1
124,1
128,1
134,1
135,1
136,1
138,1
143,1
145,1
148,2
151,1
159,1
166,1
168,1
173,2
202,1
207,1
213,1
238,1
246,1
257,1
309,1
345,1
349,1
373,1
392,1
413,1
421,1
430,1
433,2
514,1
630,1
719,1
780,1
800,1
989,1
1500,1
