size,frequency
1,1913
2,317
3,163
4,107
5,65
6,39
7,52
8,40
9,24
10,20
11,26
12,16
13,17
14,6
15,8
16,12
17,13
18,7
19,10
20,7
21,3
22,3
23,5
24,6
25,2
26,1
27,8
28,3
29,4
30,2
31,5
32,7
33,4
34,1
35,2
36,1
37,2
38,2
39,2
40,3
41,1
42,3
43,2
45,3
46,1
47,2
48,1
50,1
51,1
52,2
53,2
57,2
58,2
59,3
60,2
62,1
63,1
64,1
65,2
66,1
67,1
72,1
75,1
78,3
79,2
80,1
81,1
83,1
84,1
88,1
90,1
95,1
98,2
99,1
101,1
112,1
114,1
116,1
122,1
125,1
131,1
133,2
134,1
154,1
156,1
164,2
174,1
175,1
186,1
195,1
246,1
353,1
