size,frequency
1,1561
2,333
3,146
4,87
5,84
6,52
7,34
8,39
9,25
10,25
11,17
12,14
13,16
14,18
15,10
16,15
17,10
18,11
19,11
20,12
21,3
22,8
23,8
24,6
25,12
26,3
27,3
28,4
29,1
30,4
31,1
32,4
33,1
34,1
35,3
36,3
37,1
38,8
39,3
40,2
41,1
42,4
43,1
44,1
46,3
47,1
48,5
49,2
50,3
52,1
53,2
55,2
56,4
57,2
58,1
60,1
61,1
62,4
63,2
64,1
67,2
69,2
71,2
72,1
73,2
74,1
76,2
78,1
79,1
81,2
85,1
87,1
90,1
91,1
93,1
94,1
95,1
96,1
97,1
101,1
103,1
106,1
107,1
109,1
110,1
111,1
115,1
119,2
121,1
125,1
128,1
131,1
135,2
138,4
140,1
142,3
162,1
169,1
175,1
193,1
203,1
212,1
213,1
218,1
219,1
221,1
235,1
246,1
266,1
282,1
284,1
297,1
301,1
331,1
349,2
367,1
372,1
407,1
449,1
495,1
543,1
596,1
1500,283
