size,frequency
1,1823
2,339
3,148
4,98
5,63
6,49
7,48
8,31
9,29
10,25
11,14
12,23
13,19
14,20
15,12
16,11
17,6
18,9
19,12
20,12
21,3
22,13
23,5
24,7
25,8
26,3
27,13
28,3
29,9
30,3
31,3
32,4
33,7
34,4
35,2
36,3
37,3
38,1
39,4
43,1
44,1
45,1
46,2
47,2
48,4
49,3
50,4
51,2
52,3
53,2
54,2
55,2
56,2
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,1
67,3
68,2
71,1
75,2
76,2
77,1
78,1
81,1
85,1
86,1
88,1
89,1
91,1
93,1
95,1
102,1
104,2
105,1
107,1
109,1
111,2
113,1
114,1
115,1
117,2
118,1
126,1
127,1
151,1
159,1
162,1
163,1
177,1
179,1
181,1
185,1
192,1
193,2
198,1
202,1
203,1
204,1
215,1
220,1
223,1
227,1
235,1
253,1
254,2
274,1
285,1
321,1
334,1
347,1
349,1
389,1
434,1
458,1
487,1
531,1
580,1
