size,frequency
1,1707
2,352
3,172
4,114
5,74
6,64
7,40
8,32
9,21
10,34
11,30
12,18
13,18
14,10
15,18
16,12
17,18
18,10
19,9
20,9
21,8
22,9
23,8
24,5
25,5
26,4
27,3
28,1
29,6
30,2
31,1
32,3
33,3
34,4
35,3
36,2
37,4
38,5
39,3
41,2
42,6
43,6
44,3
45,4
46,2
47,7
48,4
49,2
51,2
52,3
53,1
54,3
55,1
56,5
57,1
59,1
61,1
62,3
63,2
64,1
65,1
66,2
67,1
68,2
71,1
72,1
74,2
75,1
76,2
78,1
79,1
80,2
81,1
82,2
84,1
85,1
86,2
90,3
91,1
93,1
98,2
100,1
101,1
103,1
104,1
106,2
107,1
110,2
115,1
117,1
118,2
119,2
121,2
122,1
123,3
125,1
128,1
129,2
134,1
136,1
139,1
143,2
144,1
147,1
148,1
153,1
154,1
160,2
176,1
179,1
184,1
185,1
192,1
200,1
215,1
221,2
228,1
232,1
233,1
242,1
250,1
258,1
263,1
270,1
283,1
284,1
289,1
290,1
297,1
298,1
302,1
303,1
393,1
404,1
509,1
545,1
817,1
923,1
