size,frequency
1,1693
2,312
3,149
4,79
5,63
6,48
7,34
8,34
9,21
10,22
11,15
12,28
13,10
14,14
15,12
16,16
17,6
18,5
19,3
20,6
21,14
22,1
23,6
24,4
25,11
26,4
27,5
28,3
29,4
30,5
31,5
32,7
33,5
34,2
35,2
36,1
37,2
38,5
39,1
40,1
41,2
42,2
44,1
46,1
47,2
48,1
49,1
51,1
52,3
54,1
55,1
57,2
61,1
64,1
65,2
66,1
67,1
70,1
73,3
74,2
75,1
76,1
79,1
84,1
88,1
89,2
94,1
96,1
98,2
99,3
100,1
102,1
103,1
112,1
114,1
115,1
116,1
125,1
128,1
133,1
138,1
142,1
144,1
146,1
147,2
149,1
150,2
161,2
163,1
166,1
181,1
182,2
184,3
185,1
194,1
200,1
214,1
219,1
221,2
222,1
229,1
236,1
244,1
278,1
295,1
296,1
306,1
308,1
322,1
338,1
341,1
441,1
526,1
527,1
644,1
1500,246
