size,frequency
1,1789
2,374
3,146
4,85
5,94
6,59
7,40
8,35
9,30
10,25
11,24
12,21
13,18
14,5
15,9
16,8
17,11
18,9
19,8
20,8
21,6
22,13
23,14
24,7
25,4
26,5
27,2
28,3
29,3
30,4
31,4
32,5
33,4
34,1
35,5
36,2
37,4
38,2
39,1
40,2
41,4
42,2
43,3
44,4
45,6
46,5
47,3
48,1
49,2
50,1
51,2
52,1
53,2
54,1
55,2
56,2
59,2
60,1
62,1
63,2
65,1
66,1
67,1
69,2
70,2
71,1
73,1
74,1
75,1
76,1
77,1
83,1
84,1
85,2
86,2
87,2
88,1
89,2
91,1
94,1
95,1
96,2
97,1
100,1
102,2
104,1
105,2
109,1
110,1
114,1
118,1
124,1
125,2
134,1
140,1
141,1
146,1
159,1
162,1
174,1
177,1
189,1
205,1
217,1
222,1
240,1
241,1
256,1
266,1
293,1
298,1
343,1
358,1
522,1
