size,frequency
1,2010
2,260
3,159
4,81
5,53
6,51
7,36
8,33
9,18
10,18
11,18
12,13
13,14
14,13
15,6
16,11
17,9
18,5
19,11
20,6
21,7
22,3
23,5
24,3
25,5
26,7
27,6
28,5
29,2
30,6
31,2
32,3
33,4
34,4
35,1
36,2
38,4
39,1
40,3
41,1
42,3
43,2
44,2
45,6
46,1
47,1
48,3
49,3
51,2
52,3
53,2
55,1
59,1
60,2
61,3
62,2
65,1
68,1
69,1
70,1
71,1
76,2
77,1
79,2
83,2
86,1
95,3
96,1
98,1
104,1
107,2
109,1
115,1
118,1
120,2
124,2
126,1
130,1
133,1
134,2
149,1
154,1
158,1
163,1
169,1
170,1
172,1
178,1
179,1
184,1
186,1
188,1
198,1
210,1
220,1
240,1
258,2
265,1
315,1
359,1
366,1
371,1
384,1
393,1
396,1
481,1
708,1
818,1
1090,1
1378,1
