size,frequency
1,1836
2,338
3,151
4,85
5,75
6,51
7,29
8,39
9,27
10,30
11,25
12,18
13,7
14,13
15,11
16,15
17,12
18,12
19,9
20,10
21,4
22,7
23,4
24,2
25,7
26,5
27,1
28,4
29,6
30,3
31,3
32,5
33,4
34,3
35,4
36,4
37,4
38,2
39,2
40,2
42,6
43,2
44,1
45,1
46,3
47,1
48,3
49,2
50,2
51,1
52,3
55,2
56,4
57,2
59,3
60,2
61,1
62,2
66,3
69,3
70,3
71,1
74,1
75,1
78,1
81,1
83,1
84,1
86,1
87,1
89,1
91,1
93,1
97,2
98,1
99,1
100,1
104,1
106,3
107,1
108,1
113,1
114,1
116,2
121,2
125,1
132,1
133,1
134,1
136,1
137,1
138,1
150,1
151,1
156,1
159,1
166,1
167,1
168,1
169,1
171,2
172,1
174,1
179,1
185,1
192,3
193,1
198,1
207,1
233,1
239,1
241,1
243,1
253,1
261,1
263,1
273,1
276,1
281,1
294,1
297,1
304,1
321,1
439,1
448,1
458,1
464,1
476,1
486,1
495,1
639,1
729,1
778,1
781,1
