size,frequency
1,1811
2,341
3,166
4,98
5,62
6,57
7,51
8,30
9,36
10,30
11,20
12,27
13,13
14,13
15,18
16,14
17,11
18,11
19,7
20,6
21,3
22,8
23,8
24,9
25,9
26,3
27,4
28,2
29,3
30,5
31,2
32,2
33,1
34,4
35,4
36,1
37,3
38,1
39,2
40,4
41,4
42,3
43,1
44,2
45,2
46,5
47,2
48,2
49,2
50,1
51,1
52,5
53,1
54,1
55,2
57,1
58,2
59,4
60,2
61,1
62,2
66,2
68,1
69,1
71,1
73,1
77,1
79,2
81,1
82,1
83,1
84,1
86,2
88,2
92,1
95,1
97,3
100,2
101,1
104,3
111,1
112,2
113,1
121,1
127,1
128,1
130,1
131,1
140,1
144,1
148,1
159,1
182,1
186,1
192,1
215,1
217,1
233,1
256,1
291,1
320,1
342,1
349,1
360,1
531,1
