size,frequency
1,2021
2,258
3,135
4,83
5,59
6,40
7,36
8,24
9,24
10,17
11,22
12,15
13,13
14,14
15,12
16,7
17,11
18,4
19,7
20,10
21,7
22,8
23,5
24,1
25,3
26,8
27,3
28,1
29,1
30,3
31,4
32,2
33,2
34,2
35,2
36,2
37,5
38,1
39,1
40,3
41,3
42,4
43,1
44,4
45,1
46,1
48,3
49,2
50,2
51,1
52,3
53,2
56,2
59,2
60,2
62,2
64,1
65,3
66,1
67,1
68,1
69,2
71,2
74,1
75,2
76,2
77,1
78,1
79,4
80,1
81,1
82,1
88,1
91,1
92,1
96,1
98,2
100,1
101,1
106,1
107,1
110,1
116,1
118,2
120,1
126,1
127,1
131,1
134,1
137,1
140,1
143,1
144,1
149,1
151,1
159,1
161,1
162,1
175,1
187,2
189,1
190,1
192,1
208,2
213,1
226,1
229,1
231,1
234,1
239,1
261,1
265,2
269,1
280,1
292,1
300,1
305,1
341,1
343,1
345,1
361,1
374,1
390,1
477,1
497,1
536,1
550,1
666,1
745,1
849,1
926,1
