size,frequency
1,2110
2,231
3,102
4,54
5,45
6,31
7,24
8,25
9,19
10,15
11,16
12,7
13,6
14,11
15,9
16,11
17,5
18,3
19,9
20,6
21,2
22,5
23,3
24,2
25,4
26,4
27,5
28,3
29,3
30,3
31,6
32,5
33,1
35,4
36,4
37,1
38,1
39,1
42,2
43,4
44,2
45,5
46,3
48,4
49,1
50,1
52,2
53,2
54,2
55,3
56,2
57,2
58,2
59,2
60,1
61,1
64,1
69,2
70,1
72,1
73,2
76,2
78,1
87,1
88,1
90,1
91,1
92,1
93,2
95,1
96,1
100,1
102,1
103,1
106,1
112,1
115,1
118,1
125,1
133,2
141,1
144,1
145,1
146,2
153,1
157,1
166,1
167,1
169,1
170,1
171,1
185,1
193,1
195,2
197,1
213,1
222,1
227,1
247,1
255,1
259,1
260,1
266,1
277,1
279,1
290,1
332,1
341,1
343,1
344,1
375,1
387,1
393,1
410,1
413,1
441,1
457,1
497,1
498,1
576,1
867,1
879,1
881,1
1169,1
1458,1
1500,87
