size,frequency
1,1845
2,270
3,123
4,68
5,57
6,44
7,32
8,20
9,31
10,12
11,14
12,13
13,8
14,14
15,13
16,9
17,7
18,8
19,9
20,6
21,3
22,5
23,6
24,9
25,3
26,8
27,1
28,1
29,3
30,6
31,4
32,4
33,2
34,2
35,4
36,4
37,3
38,3
39,1
41,1
42,1
43,1
44,1
46,3
47,2
48,2
52,2
54,1
55,2
56,2
58,2
60,1
62,1
64,2
65,1
66,1
67,1
68,2
69,1
71,1
73,1
75,1
76,1
78,2
79,1
80,2
84,3
85,1
86,2
87,1
88,1
89,1
90,1
91,1
93,2
94,1
95,1
98,2
100,2
102,1
103,1
104,1
105,1
107,1
109,1
116,1
121,1
123,1
124,1
128,1
166,2
184,1
192,2
205,1
210,1
216,1
223,1
240,1
241,1
244,1
256,1
286,1
297,1
310,1
359,1
394,1
436,1
599,1
1500,236
