size,frequency
1,2048
2,235
3,107
4,63
5,47
6,49
7,28
8,24
9,27
10,14
11,18
12,11
13,7
14,11
15,12
16,7
17,7
18,3
19,3
20,6
21,6
22,4
23,5
24,4
25,3
26,5
27,3
28,3
29,2
30,5
31,3
32,1
33,4
34,5
35,2
36,5
37,2
38,2
39,4
40,4
41,2
42,4
43,2
44,3
45,2
46,1
48,3
49,2
50,1
53,1
56,1
59,1
60,1
61,1
63,1
64,1
65,2
66,3
69,2
70,1
74,2
75,2
76,3
80,2
81,1
83,1
85,1
87,1
88,1
90,1
92,1
93,1
94,1
96,1
100,1
101,1
105,1
110,1
112,1
115,1
116,1
117,1
120,1
121,1
131,1
139,1
142,1
159,1
171,1
186,1
201,3
220,1
223,1
232,1
252,1
258,1
259,1
267,1
286,1
331,1
355,2
362,1
404,1
538,1
645,1
934,1
1500,112
