size,frequency
1,1998
2,228
3,110
4,81
5,52
6,41
7,37
8,25
9,21
10,16
11,15
12,6
13,11
14,5
15,9
16,8
17,14
18,8
19,7
20,5
21,3
22,4
23,4
24,3
25,6
26,5
27,2
28,3
29,4
30,5
31,2
32,1
33,5
34,1
35,1
36,1
37,4
38,3
39,4
41,1
42,2
43,2
44,5
45,1
46,1
47,2
48,3
50,1
51,3
54,4
55,1
57,1
58,3
59,2
64,1
65,2
67,1
72,1
74,1
75,1
78,1
79,2
80,1
81,1
82,2
83,1
86,2
89,2
90,1
93,1
94,2
95,2
101,1
110,1
113,1
114,2
117,1
119,1
133,1
139,1
141,1
144,1
145,1
155,1
159,1
161,1
173,1
194,1
195,1
196,1
209,1
210,1
211,1
232,1
236,1
237,1
243,1
245,1
246,1
252,1
257,1
271,1
272,1
290,1
295,1
299,1
316,1
330,2
336,1
427,1
567,1
599,1
618,1
647,1
648,1
665,1
1321,1
1368,1
1500,137
