size,frequency
1,2002
2,188
3,116
4,80
5,47
6,39
7,37
8,23
9,22
10,17
11,12
12,18
13,14
14,6
15,7
16,9
17,14
18,8
19,6
20,7
21,4
22,6
23,5
24,7
25,3
26,4
27,8
28,2
29,4
30,5
31,2
32,5
33,4
35,3
36,1
37,2
39,5
40,1
41,4
42,1
45,4
46,2
47,2
49,1
50,2
51,3
52,2
54,1
55,4
56,2
57,1
58,2
59,1
60,2
62,1
63,2
66,2
67,2
68,3
71,2
73,2
74,4
79,1
84,1
86,1
90,1
95,3
96,1
98,1
99,2
102,2
104,1
106,1
108,2
109,1
113,2
117,1
120,1
121,2
122,2
130,1
138,1
140,1
142,1
147,1
149,1
151,2
156,1
166,1
167,1
172,1
174,1
181,1
187,1
195,1
200,1
213,1
217,1
226,1
249,1
265,1
293,1
297,1
311,1
313,1
317,2
353,1
380,1
426,1
507,1
538,1
621,1
803,1
911,1
1500,143
