size,frequency
1,1695
2,275
3,136
4,80
5,58
6,30
7,33
8,21
9,23
10,19
11,25
12,18
13,14
14,16
15,15
16,10
17,6
18,3
19,7
20,7
21,5
22,8
23,6
24,7
25,3
26,5
27,5
28,2
29,3
30,5
31,5
32,5
33,4
34,2
35,5
36,3
37,2
38,1
39,1
40,1
41,3
42,1
44,2
45,1
51,3
52,3
53,1
54,2
56,1
57,3
61,3
65,1
66,1
67,2
70,1
71,1
73,1
74,3
75,1
77,1
80,1
84,2
85,1
87,1
93,1
94,1
98,1
100,2
105,1
113,1
114,1
130,1
142,1
161,1
166,2
168,1
176,1
181,2
194,1
198,1
205,1
212,1
214,1
217,1
220,1
244,1
260,1
303,1
315,1
327,1
1500,362
