size,frequency
1,1970
2,284
3,143
4,88
5,61
6,57
7,34
8,29
9,21
10,25
11,11
12,12
13,19
14,13
15,12
16,8
17,4
18,2
19,12
20,7
21,12
22,6
23,8
24,5
25,4
26,4
27,4
28,10
29,5
30,6
31,2
32,2
33,4
34,2
35,5
36,3
37,5
38,4
39,1
40,2
41,2
44,1
45,2
46,1
47,1
48,1
49,2
50,2
51,3
52,1
53,1
54,1
56,2
57,1
58,2
59,2
60,1
61,1
62,3
63,1
67,1
68,1
69,2
70,1
72,1
75,1
77,1
79,1
84,1
86,2
88,1
91,1
93,1
99,2
101,1
103,1
107,1
113,1
114,1
115,1
121,2
132,1
133,1
137,1
140,1
142,1
145,1
146,1
156,1
157,1
165,1
169,1
173,1
177,1
180,1
181,1
188,1
197,1
199,1
232,1
242,1
245,1
246,1
263,1
269,1
308,1
311,1
346,1
352,1
368,1
370,1
435,1
515,1
530,1
547,1
570,1
607,1
668,1
872,1
