size,frequency
1,1879
2,273
3,155
4,94
5,62
6,47
7,44
8,31
9,25
10,31
11,21
12,15
13,22
14,16
15,11
16,13
17,9
18,8
19,9
20,11
21,8
22,7
23,7
24,8
25,4
26,5
27,5
28,5
29,1
30,7
31,5
32,4
33,3
34,1
35,3
36,3
37,3
38,2
39,4
40,4
41,4
42,3
43,2
44,3
45,3
46,1
48,1
49,4
50,2
51,1
53,1
54,1
55,1
56,1
57,2
58,2
59,2
60,1
61,2
62,3
63,1
64,3
65,1
67,1
68,2
70,1
71,1
73,1
74,1
75,1
76,2
77,3
78,1
80,1
81,2
82,1
83,1
85,1
86,1
89,2
91,1
92,3
93,2
94,2
95,2
96,1
98,2
99,1
102,1
109,2
111,1
112,1
114,1
116,2
120,1
123,1
124,1
129,1
131,1
132,1
147,1
151,1
152,1
153,1
156,1
160,1
171,1
179,1
183,1
188,1
200,2
217,1
218,1
228,1
234,1
240,1
242,1
251,1
256,1
265,1
287,1
289,1
293,1
303,1
306,1
317,1
320,1
321,1
355,1
409,1
421,1
441,1
460,1
465,1
698,1
801,1
971,1
1221,1
